#     t[s], lane,       x[m],     v[m/s],   a[m/s^2],     gap[m],    dv[m/s], label,           id,	roadId, originId, infoComment, absTime, xWithOffset[m]
    220.00,    2,       54.2,    23.8330,   -0.27354,      86.81,  10.230460,  IDM,           98,        3,        4, , 1970-01-01T00:03:40Z,    54.2445
    220.00,    2,        6.3,    13.8746,    0.00557,      41.93,  -9.958392,  IDM,           96,        3,        1, , 1970-01-01T00:03:40Z,     6.3169
    221.00,    1,      266.1,    13.8786,    0.00234,       0.00,   0.000000,  IDM,           87,        3,        1, , 1970-01-01T00:03:41Z,   266.1051
    221.00,    1,      100.8,    13.8496,    0.00057,     159.34,  -0.028971,  IDM,           93,        3,        1, , 1970-01-01T00:03:41Z,   100.7673
    221.00,    2,      291.8,    26.0306,    3.49987,       0.00,   0.000000,  IDM,           95,        3,        4, , 1970-01-01T00:03:41Z,   291.7960
    221.00,    2,      164.7,    13.6653,    0.06157,     121.11, -12.365290,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:41Z,   164.6852
    221.00,    2,       77.9,    23.4523,   -0.45792,      76.78,   9.787048,  IDM,           98,        3,        4, , 1970-01-01T00:03:41Z,    77.9020
    221.00,    2,       20.2,    13.8776,    0.00170,      51.71,  -9.574709,  IDM,           96,        3,        1, , 1970-01-01T00:03:41Z,    20.1933
    222.00,    1,      280.0,    13.8797,    0.00049,       0.00,   0.000000,  IDM,           87,        3,        1, , 1970-01-01T00:03:42Z,   279.9844
    222.00,    1,      114.6,    13.8499,    0.00013,     159.37,  -0.029790,  IDM,           93,        3,        1, , 1970-01-01T00:03:42Z,   114.6171
    222.00,    2,      178.4,    13.7191,    0.04743,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:42Z,   178.3786
    222.00,    2,      101.1,    22.9145,   -0.60007,      67.28,   9.195345,  IDM,           98,        3,        4, , 1970-01-01T00:03:42Z,   101.0970
    222.00,    2,       34.1,    13.8787,    0.00064,      61.03,  -9.035808,  IDM,           96,        3,        1, , 1970-01-01T00:03:42Z,    34.0716
    222.00,    2,       17.2,    12.1652,   -0.03041,      10.85,  -1.713451,  IDM,          102,        3,        4, , 1970-01-01T00:03:42Z,    17.2263
    223.00,    1,      293.9,    13.8799,    0.00010,       0.00,   0.000000,  IDM,           87,        3,        1, , 1970-01-01T00:03:43Z,   293.8643
    223.00,    1,      128.5,    13.8500,    0.00004,     159.40,  -0.029952,  IDM,           93,        3,        1, , 1970-01-01T00:03:43Z,   128.4670
    223.00,    2,      192.1,    13.7597,    0.03551,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:43Z,   192.1190
    223.00,    2,      123.7,    22.2433,   -0.72790,      58.43,   8.483552,  IDM,           98,        3,        4, , 1970-01-01T00:03:43Z,   123.6864
    223.00,    2,       48.0,    13.8791,    0.00031,      69.74,  -8.364177,  IDM,           96,        3,        1, , 1970-01-01T00:03:43Z,    47.9505
    223.00,    2,       29.6,    12.5661,    0.50699,      12.39,  -1.313021,  IDM,          102,        3,        4, , 1970-01-01T00:03:43Z,    29.5597
    224.00,    1,      142.3,    13.8543,    0.04308,       0.00,   0.000000,  IDM,           93,        3,        1, , 1970-01-01T00:03:44Z,   142.3172
    224.00,    1,       42.6,    14.2729,    4.52782,      93.77,   0.418621,  IDM,          102,        3,        4, , 1970-01-01T00:03:44Z,    42.5513
    224.00,    2,      205.9,    13.7901,    0.02657,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:44Z,   205.8946
    224.00,    2,      145.5,    21.4504,   -0.84363,      50.35,   7.660305,  IDM,           98,        3,        4, , 1970-01-01T00:03:44Z,   145.5427
    224.00,    2,       61.8,    13.8793,   -0.00012,      77.71,  -7.571119,  IDM,           96,        3,        1, , 1970-01-01T00:03:44Z,    61.8297
    225.00,    1,      166.6,    21.3623,    3.05525,       0.00,   0.000000,  IDM,           98,        3,        4, , 1970-01-01T00:03:45Z,   166.6335
    225.00,    1,      156.1,    13.4953,   -0.13542,       4.50,  -7.866965,  IDM,           93,        3,        1, , 1970-01-01T00:03:45Z,   156.1287
    225.00,    1,       58.9,    18.3015,    3.49967,      91.20,   4.806213,  IDM,          102,        3,        4, , 1970-01-01T00:03:45Z,    58.9251
    225.00,    2,      219.7,    13.8128,    0.01987,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:45Z,   219.6966
    225.00,    2,       75.7,    13.8671,   -0.05136,     133.99,   0.054302,  IDM,           96,        3,        1, , 1970-01-01T00:03:45Z,    75.7073
    226.00,    1,      189.3,    23.7902,    1.93298,       0.00,   0.000000,  IDM,           98,        3,        4, , 1970-01-01T00:03:46Z,   189.3023
    226.00,    1,      169.8,    13.7543,    0.17071,      13.54, -10.035869,  IDM,           93,        3,        1, , 1970-01-01T00:03:46Z,   169.7668
    226.00,    1,       78.7,    21.0269,    2.07218,      85.06,   7.272546,  IDM,          102,        3,        4, , 1970-01-01T00:03:46Z,    78.7082
    226.00,    2,      233.5,    13.8298,    0.01485,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:46Z,   233.5183
    226.00,    2,       89.6,    13.8433,   -0.01052,     133.96,   0.013535,  IDM,           96,        3,        1, , 1970-01-01T00:03:46Z,    89.5595
    227.00,    1,      213.9,    25.2180,    1.06651,       0.00,   0.000000,  IDM,           98,        3,        4, , 1970-01-01T00:03:47Z,   213.8766
    227.00,    1,      183.6,    13.8454,    0.04710,      24.30, -11.372642,  IDM,           93,        3,        1, , 1970-01-01T00:03:47Z,   183.5761
    227.00,    1,      100.5,    22.3593,    0.78479,      77.07,   8.513892,  IDM,          102,        3,        4, , 1970-01-01T00:03:47Z,   100.5064
    227.00,    2,      247.4,    13.8425,    0.01109,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:47Z,   247.3548
    227.00,    2,      103.4,    13.8385,   -0.00209,     133.95,  -0.003991,  IDM,           96,        3,        1, , 1970-01-01T00:03:47Z,   103.3999
    227.00,    2,       19.5,    13.7553,    0.00143,      77.86,  -0.083192,  IDM,           99,        3,        1, , 1970-01-01T00:03:47Z,    19.5427
    228.00,    1,      239.5,    25.9687,    0.53837,       0.00,   0.000000,  IDM,           98,        3,        4, , 1970-01-01T00:03:48Z,   239.5122
    228.00,    1,      197.4,    13.8697,    0.01249,      36.08, -12.099025,  IDM,           93,        3,        1, , 1970-01-01T00:03:48Z,   197.4362
    228.00,    1,      123.1,    22.6464,   -0.05167,      68.36,   8.776665,  IDM,          102,        3,        4, , 1970-01-01T00:03:48Z,   123.0762
    228.00,    2,      261.2,    13.8520,    0.00829,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:48Z,   261.2022
    228.00,    2,      117.2,    13.8376,   -0.00036,     133.96,  -0.014393,  IDM,           96,        3,        1, , 1970-01-01T00:03:48Z,   117.2378
    228.00,    2,       33.3,    13.7561,    0.00047,      77.94,  -0.081496,  IDM,           99,        3,        1, , 1970-01-01T00:03:48Z,    33.2985
    229.00,    1,      265.7,    26.3376,    0.25873,       0.00,   0.000000,  IDM,           98,        3,        4, , 1970-01-01T00:03:49Z,   265.6875
    229.00,    1,      211.3,    13.8763,    0.00356,      48.38, -12.461310,  IDM,           93,        3,        1, , 1970-01-01T00:03:49Z,   211.3099
    229.00,    1,      145.6,    22.3162,   -0.51580,      59.72,   8.439864,  IDM,          102,        3,        4, , 1970-01-01T00:03:49Z,   145.5944
    229.00,    2,      275.1,    13.8591,    0.00619,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:49Z,   275.0579
    229.00,    2,      131.1,    13.8375,   -0.00001,     133.98,  -0.021596,  IDM,           96,        3,        1, , 1970-01-01T00:03:49Z,   131.0753
    229.00,    2,       47.1,    13.7564,    0.00029,      78.02,  -0.081027,  IDM,           99,        3,        1, , 1970-01-01T00:03:49Z,    47.0547
    230.00,    1,      292.1,    26.5125,    0.12130,       0.00,   0.000000,  IDM,           98,        3,        4, , 1970-01-01T00:03:50Z,   292.1234
    230.00,    1,      225.2,    13.8783,    0.00118,      60.94, -12.634193,  IDM,           93,        3,        1, , 1970-01-01T00:03:50Z,   225.1874
    230.00,    1,      167.6,    21.6470,   -0.77333,      51.59,   7.768641,  IDM,          102,        3,        4, , 1970-01-01T00:03:50Z,   167.5965
    230.00,    2,      288.9,    13.8644,    0.00462,       0.00,   0.000000,  TruckVehicleType,           90,        3,        1, , 1970-01-01T00:03:50Z,   288.9198
    230.00,    2,      144.9,    13.8375,    0.00005,     134.01,  -0.026851,  IDM,           96,        3,        1, , 1970-01-01T00:03:50Z,   144.9128
    230.00,    2,       60.8,    13.7567,    0.00026,      78.10,  -0.080793,  IDM,           99,        3,        1, , 1970-01-01T00:03:50Z,    60.8113
    231.00,    1,      239.1,    13.8794,    0.00104,       0.00,   0.000000,  IDM,           93,        3,        1, , 1970-01-01T00:03:51Z,   239.0662
    231.00,    2,      188.9,    21.4324,    2.25214,     103.90,   7.564123,  IDM,          102,        3,        4, , 1970-01-01T00:03:51Z,   188.8897
    231.00,    2,      158.8,    13.8426,    0.03266,      24.14,  -7.589812,  IDM,           96,        3,        1, , 1970-01-01T00:03:51Z,   158.7507
    231.00,    2,       74.6,    13.7570,    0.00033,      78.18,  -0.085644,  IDM,           99,        3,        1, , 1970-01-01T00:03:51Z,    74.5682
    232.00,    1,      252.9,    13.8799,    0.00022,       0.00,   0.000000,  IDM,           93,        3,        1, , 1970-01-01T00:03:52Z,   252.9459
    232.00,    1,       18.5,    26.6537,    2.57891,     228.41,  12.773805,  IDM,          105,        3,        4, , 1970-01-01T00:03:52Z,    18.5406
    232.00,    2,      211.3,    23.4575,    2.21751,       0.00,   0.000000,  IDM,          102,        3,        4, , 1970-01-01T00:03:52Z,   211.2912
    232.00,    2,      172.6,    13.8686,    0.01338,      32.68,  -9.588951,  IDM,           96,        3,        1, , 1970-01-01T00:03:52Z,   172.6090
    232.00,    2,       88.3,    13.7578,    0.00087,      78.28,  -0.110831,  IDM,           99,        3,        1, , 1970-01-01T00:03:52Z,    88.3255
    233.00,    1,      266.8,    13.8800,    0.00005,       0.00,   0.000000,  IDM,           93,        3,        1, , 1970-01-01T00:03:53Z,   266.8259
    233.00,    1,       46.3,    28.6769,    1.58945,     214.54,  14.796891,  IDM,          105,        3,        4, , 1970-01-01T00:03:53Z,    46.2872
    233.00,    2,      235.7,    25.1284,    1.27043,       0.00,   0.000000,  IDM,          102,        3,        4, , 1970-01-01T00:03:53Z,   235.6612
    233.00,    2,      186.5,    13.8757,    0.00391,      43.18, -11.252687,  IDM,           96,        3,        1, , 1970-01-01T00:03:53Z,   186.4818
    233.00,    2,      102.1,    13.7585,    0.00061,      78.40,  -0.117233,  IDM,           99,        3,        1, , 1970-01-01T00:03:53Z,   102.0836
    233.00,    2,       10.5,    13.1393,    0.00869,      85.56,  -0.619132,  TruckVehicleType,          101,        3,        1, , 1970-01-01T00:03:53Z,    10.5238
    234.00,    1,      280.7,    13.8800,    0.00001,       0.00,   0.000000,  IDM,           93,        3,        1, , 1970-01-01T00:03:54Z,   280.7058
    234.00,    1,       75.6,    29.8159,    0.80853,     199.11,  15.935865,  IDM,          105,        3,        4, , 1970-01-01T00:03:54Z,    75.5970
    234.00,    2,      261.3,    26.0352,    0.65842,       0.00,   0.000000,  IDM,          102,        3,        4, , 1970-01-01T00:03:54Z,   261.2920
    234.00,    2,      200.4,    13.8780,    0.00138,      54.93, -12.157205,  IDM,           96,        3,        1, , 1970-01-01T00:03:54Z,   200.3589
    234.00,    2,      115.8,    13.7590,    0.00046,      78.52,  -0.118984,  IDM,           99,        3,        1, , 1970-01-01T00:03:54Z,   115.8424
    234.00,    2,       23.7,    13.1480,    0.00867,      86.17,  -0.610957,  TruckVehicleType,          101,        3,        1, , 1970-01-01T00:03:54Z,    23.6675
    235.00,    1,      294.6,    13.8800,    0.00000,       0.00,   0.000000,  IDM,           93,        3,        1, , 1970-01-01T00:03:55Z,   294.5858
    235.00,    1,      105.7,    30.3116,    0.27373,     182.88,  16.431648,  IDM,          105,        3,        4, , 1970-01-01T00:03:55Z,   105.7038
    235.00,    2,      287.6,    26.4905,    0.32207,       0.00,   0.000000,  IDM,          102,        3,        4, , 1970-01-01T00:03:55Z,   287.5815
    235.00,    2,      214.2,    13.8789,    0.00059,      67.34, -12.611682,  IDM,           96,        3,        1, , 1970-01-01T00:03:55Z,   214.2373
    235.00,    2,      129.6,    13.7594,    0.00039,      78.64,  -0.119443,  IDM,           99,        3,        1, , 1970-01-01T00:03:55Z,   129.6016
    235.00,    2,       36.8,    13.1567,    0.00858,      86.78,  -0.602746,  TruckVehicleType,          101,        3,        1, , 1970-01-01T00:03:55Z,    36.8198
    236.00,    1,      136.1,    30.5457,    1.56341,       0.00,   0.000000,  IDM,          105,        3,        4, , 1970-01-01T00:03:56Z,   136.0868
    236.00,    2,      228.1,    13.8795,    0.00087,       0.00,   0.000000,  IDM,           96,        3,        1, , 1970-01-01T00:03:56Z,   228.1164
    236.00,    2,      143.4,    13.7598,    0.00038,      78.76,  -0.119683,  IDM,           99,        3,        1, , 1970-01-01T00:03:56Z,   143.3612
    236.00,    2,       50.0,    13.1652,    0.00845,      87.38,  -0.594617,  TruckVehicleType,          101,        3,        1, , 1970-01-01T00:03:56Z,    49.9808
    236.00,    2,        9.4,    17.9314,   -1.03098,      30.58,   4.766218,  IDM,          108,        3,        4, , 1970-01-01T00:03:56Z,     9.3976
    237.00,    1,      167.3,    31.7543,    0.95206,       0.00,   0.000000,  IDM,          105,        3,        4, , 1970-01-01T00:03:57Z,   167.2863
    237.00,    2,      242.0,    13.8799,    0.00018,       0.00,   0.000000,  IDM,           96,        3,        1, , 1970-01-01T00:03:57Z,   241.9962
    237.00,    2,      157.1,    13.7602,    0.00037,      78.88,  -0.119719,  IDM,           99,        3,        1, , 1970-01-01T00:03:57Z,   157.1212
    237.00,    2,       63.2,    13.1735,    0.00828,      87.97,  -0.586632,  TruckVehicleType,          101,        3,        1, , 1970-01-01T00:03:57Z,    63.1501
    237.00,    2,       26.8,    16.9477,   -0.94233,      26.32,   3.774131,  IDM,          108,        3,        4, , 1970-01-01T00:03:57Z,    26.8298
    238.00,    1,      199.4,    32.4704,    0.55128,       0.00,   0.000000,  IDM,          105,        3,        4, , 1970-01-01T00:03:58Z,   199.4309
    238.00,    2,      255.9,    13.8800,    0.00004,       0.00,   0.000000,  IDM,           96,        3,        1, , 1970-01-01T00:03:58Z,   255.8761
    238.00,    2,      170.9,    13.7605,    0.00036,      78.99,  -0.119445,  IDM,           99,        3,        1, , 1970-01-01T00:03:58Z,   170.8815
    238.00,    2,       76.3,    13.1817,    0.00810,      88.55,  -0.578812,  TruckVehicleType,          101,        3,        1, , 1970-01-01T00:03:58Z,    76.3278
    238.00,    2,       43.3,    16.0673,   -0.82463,      23.00,   2.885631,  IDM,          108,        3,        4, , 1970-01-01T00:03:58Z,    43.3275
    239.00,    1,      232.1,    32.8780,    0.30945,       0.00,   0.000000,  IDM,          105,        3,        4, , 1970-01-01T00:03:59Z,   232.1244
    239.00,    1,       59.4,    17.2710,    4.04261,     166.72, -15.606999,  IDM,          108,        3,        4, , 1970-01-01T00:03:59Z,    59.4045
